id,Broker,Date,Value
Liv_Real_Estate_2102,Liv Real Estate,2021-05-31,43.0
Liv_Real_Estate_2103,Liv Real Estate,2021-06-30,43.0
Liv_Real_Estate_2104,Liv Real Estate,2021-07-31,42.0
Liv_Real_Estate_2105,Liv Real Estate,2021-08-31,40.0
Liv_Real_Estate_2106,Liv Real Estate,2021-09-30,39.0
Liv_Real_Estate_2107,Liv Real Estate,2021-10-31,41.0
Liv_Real_Estate_2108,Liv Real Estate,2021-11-30,43.0
Liv_Real_Estate_2109,Liv Real Estate,2021-12-31,42.0
Liv_Real_Estate_2110,Liv Real Estate,2020-01-31,42.0
Liv_Real_Estate_2111,Liv Real Estate,2020-02-29,40.0
Liv_Real_Estate_2112,Liv Real Estate,2020-03-31,40.0
Liv_Real_Estate_2113,Liv Real Estate,2020-04-30,40.0
Liv_Real_Estate_2114,Liv Real Estate,2020-05-31,39.0
Liv_Real_Estate_2115,Liv Real Estate,2020-06-30,39.0
Liv_Real_Estate_2116,Liv Real Estate,2020-07-31,39.0
Liv_Real_Estate_2117,Liv Real Estate,2020-08-31,38.0
Liv_Real_Estate_2118,Liv Real Estate,2020-09-30,38.0
Liv_Real_Estate_2119,Liv Real Estate,2020-10-31,38.0
Liv_Real_Estate_2120,Liv Real Estate,2020-11-30,38.0
Liv_Real_Estate_2121,Liv Real Estate,2020-12-31,37.0
Liv_Real_Estate_2122,Liv Real Estate,2019-01-31,37.0
Liv_Real_Estate_2123,Liv Real Estate,2019-02-28,37.0
Liv_Real_Estate_2124,Liv Real Estate,2019-03-31,37.0
Liv_Real_Estate_2125,Liv Real Estate,2019-04-30,37.0
Liv_Real_Estate_2126,Liv Real Estate,2019-05-31,37.0
Liv_Real_Estate_2127,Liv Real Estate,2019-06-30,37.0
Liv_Real_Estate_2128,Liv Real Estate,2019-07-31,37.0
Liv_Real_Estate_2129,Liv Real Estate,2019-08-31,36.0
Liv_Real_Estate_2130,Liv Real Estate,2019-09-30,34.0
Liv_Real_Estate_2131,Liv Real Estate,2019-10-31,33.0
Liv_Real_Estate_2132,Liv Real Estate,2019-11-30,33.0
Liv_Real_Estate_2133,Liv Real Estate,2019-12-31,33.0
Liv_Real_Estate_2134,Liv Real Estate,2018-01-31,32.0
Liv_Real_Estate_2135,Liv Real Estate,2018-02-28,32.0
Liv_Real_Estate_2136,Liv Real Estate,2018-03-31,
Liv_Real_Estate_2137,Liv Real Estate,2018-04-30,
Liv_Real_Estate_2138,Liv Real Estate,2018-05-31,
Liv_Real_Estate_2139,Liv Real Estate,2018-06-30,
Liv_Real_Estate_2140,Liv Real Estate,2018-07-31,
Liv_Real_Estate_2141,Liv Real Estate,2018-08-31,
Liv_Real_Estate_2142,Liv Real Estate,2018-09-30,
Liv_Real_Estate_2143,Liv Real Estate,2018-10-31,
Liv_Real_Estate_2144,Liv Real Estate,2018-11-30,
Liv_Real_Estate_2145,Liv Real Estate,2018-12-31,
Liv_Real_Estate_2146,Liv Real Estate,2017-01-31,
RE/MAX_PREFERRED_CHOICE_2147,RE/MAX PREFERRED CHOICE,2024-01-31,29.0
RE/MAX_PREFERRED_CHOICE_2148,RE/MAX PREFERRED CHOICE,2024-02-29,29.0
RE/MAX_PREFERRED_CHOICE_2149,RE/MAX PREFERRED CHOICE,2024-03-31,29.0
RE/MAX_PREFERRED_CHOICE_2150,RE/MAX PREFERRED CHOICE,2024-04-30,29.0
RE/MAX_PREFERRED_CHOICE_2151,RE/MAX PREFERRED CHOICE,2024-05-31,29.0
RE/MAX_PREFERRED_CHOICE_2152,RE/MAX PREFERRED CHOICE,2024-06-30,30.0
RE/MAX_PREFERRED_CHOICE_2153,RE/MAX PREFERRED CHOICE,2024-07-31,30.0
RE/MAX_PREFERRED_CHOICE_2154,RE/MAX PREFERRED CHOICE,2024-08-31,30.0
RE/MAX_PREFERRED_CHOICE_2155,RE/MAX PREFERRED CHOICE,2024-09-30,30.0
RE/MAX_PREFERRED_CHOICE_2156,RE/MAX PREFERRED CHOICE,2024-10-31,29.0
RE/MAX_PREFERRED_CHOICE_2157,RE/MAX PREFERRED CHOICE,2024-11-30,28.0
RE/MAX_PREFERRED_CHOICE_2158,RE/MAX PREFERRED CHOICE,2024-12-31,28.0
RE/MAX_PREFERRED_CHOICE_2159,RE/MAX PREFERRED CHOICE,2023-01-31,28.0
RE/MAX_PREFERRED_CHOICE_2160,RE/MAX PREFERRED CHOICE,2023-02-28,30.0
RE/MAX_PREFERRED_CHOICE_2161,RE/MAX PREFERRED CHOICE,2023-03-31,30.0
RE/MAX_PREFERRED_CHOICE_2162,RE/MAX PREFERRED CHOICE,2023-04-30,31.0
RE/MAX_PREFERRED_CHOICE_2163,RE/MAX PREFERRED CHOICE,2023-05-31,31.0
RE/MAX_PREFERRED_CHOICE_2164,RE/MAX PREFERRED CHOICE,2023-06-30,31.0
RE/MAX_PREFERRED_CHOICE_2165,RE/MAX PREFERRED CHOICE,2023-07-31,30.0
RE/MAX_PREFERRED_CHOICE_2166,RE/MAX PREFERRED CHOICE,2023-08-31,31.0
RE/MAX_PREFERRED_CHOICE_2167,RE/MAX PREFERRED CHOICE,2023-09-30,31.0
RE/MAX_PREFERRED_CHOICE_2168,RE/MAX PREFERRED CHOICE,2023-10-31,31.0
RE/MAX_PREFERRED_CHOICE_2169,RE/MAX PREFERRED CHOICE,2023-11-30,32.0
RE/MAX_PREFERRED_CHOICE_2170,RE/MAX PREFERRED CHOICE,2023-12-31,32.0
RE/MAX_PREFERRED_CHOICE_2171,RE/MAX PREFERRED CHOICE,2022-01-31,31.0
RE/MAX_PREFERRED_CHOICE_2172,RE/MAX PREFERRED CHOICE,2022-02-28,31.0
RE/MAX_PREFERRED_CHOICE_2173,RE/MAX PREFERRED CHOICE,2022-03-31,32.0
RE/MAX_PREFERRED_CHOICE_2174,RE/MAX PREFERRED CHOICE,2022-04-30,34.0
RE/MAX_PREFERRED_CHOICE_2175,RE/MAX PREFERRED CHOICE,2022-05-31,33.0
RE/MAX_PREFERRED_CHOICE_2176,RE/MAX PREFERRED CHOICE,2022-06-30,33.0
RE/MAX_PREFERRED_CHOICE_2177,RE/MAX PREFERRED CHOICE,2022-07-31,33.0
RE/MAX_PREFERRED_CHOICE_2178,RE/MAX PREFERRED CHOICE,2022-08-31,33.0
RE/MAX_PREFERRED_CHOICE_2179,RE/MAX PREFERRED CHOICE,2022-09-30,33.0
RE/MAX_PREFERRED_CHOICE_2180,RE/MAX PREFERRED CHOICE,2022-10-31,33.0
RE/MAX_PREFERRED_CHOICE_2181,RE/MAX PREFERRED CHOICE,2022-11-30,33.0
RE/MAX_PREFERRED_CHOICE_2182,RE/MAX PREFERRED CHOICE,2022-12-31,32.0
RE/MAX_PREFERRED_CHOICE_2183,RE/MAX PREFERRED CHOICE,2021-01-31,31.0
RE/MAX_PREFERRED_CHOICE_2184,RE/MAX PREFERRED CHOICE,2021-02-28,31.0
RE/MAX_PREFERRED_CHOICE_2185,RE/MAX PREFERRED CHOICE,2021-03-31,31.0
RE/MAX_PREFERRED_CHOICE_2186,RE/MAX PREFERRED CHOICE,2021-04-30,31.0
RE/MAX_PREFERRED_CHOICE_2187,RE/MAX PREFERRED CHOICE,2021-05-31,30.0
RE/MAX_PREFERRED_CHOICE_2188,RE/MAX PREFERRED CHOICE,2021-06-30,29.0
RE/MAX_PREFERRED_CHOICE_2189,RE/MAX PREFERRED CHOICE,2021-07-31,29.0
RE/MAX_PREFERRED_CHOICE_2190,RE/MAX PREFERRED CHOICE,2021-08-31,28.0
RE/MAX_PREFERRED_CHOICE_2191,RE/MAX PREFERRED CHOICE,2021-09-30,28.0
RE/MAX_PREFERRED_CHOICE_2192,RE/MAX PREFERRED CHOICE,2021-10-31,27.0
RE/MAX_PREFERRED_CHOICE_2193,RE/MAX PREFERRED CHOICE,2021-11-30,27.0
RE/MAX_PREFERRED_CHOICE_2194,RE/MAX PREFERRED CHOICE,2021-12-31,27.0
RE/MAX_PREFERRED_CHOICE_2195,RE/MAX PREFERRED CHOICE,2020-01-31,28.0
RE/MAX_PREFERRED_CHOICE_2196,RE/MAX PREFERRED CHOICE,2020-02-29,25.0
RE/MAX_PREFERRED_CHOICE_2197,RE/MAX PREFERRED CHOICE,2020-03-31,24.0
RE/MAX_PREFERRED_CHOICE_2198,RE/MAX PREFERRED CHOICE,2020-04-30,24.0
RE/MAX_PREFERRED_CHOICE_2199,RE/MAX PREFERRED CHOICE,2020-05-31,24.0
RE/MAX_PREFERRED_CHOICE_2200,RE/MAX PREFERRED CHOICE,2020-06-30,25.0
RE/MAX_PREFERRED_CHOICE_2201,RE/MAX PREFERRED CHOICE,2020-07-31,25.0
RE/MAX_PREFERRED_CHOICE_2202,RE/MAX PREFERRED CHOICE,2020-08-31,25.0
RE/MAX_PREFERRED_CHOICE_2203,RE/MAX PREFERRED CHOICE,2020-09-30,
RE/MAX_PREFERRED_CHOICE_2204,RE/MAX PREFERRED CHOICE,2020-10-31,
RE/MAX_PREFERRED_CHOICE_2205,RE/MAX PREFERRED CHOICE,2020-11-30,
RE/MAX_PREFERRED_CHOICE_2206,RE/MAX PREFERRED CHOICE,2020-12-31,
RE/MAX_PREFERRED_CHOICE_2207,RE/MAX PREFERRED CHOICE,2019-01-31,
RE/MAX_PREFERRED_CHOICE_2208,RE/MAX PREFERRED CHOICE,2019-02-28,
RE/MAX_PREFERRED_CHOICE_2209,RE/MAX PREFERRED CHOICE,2019-03-31,
RE/MAX_PREFERRED_CHOICE_2210,RE/MAX PREFERRED CHOICE,2019-04-30,
RE/MAX_PREFERRED_CHOICE_2211,RE/MAX PREFERRED CHOICE,2019-05-31,
RE/MAX_PREFERRED_CHOICE_2212,RE/MAX PREFERRED CHOICE,2019-06-30,
RE/MAX_PREFERRED_CHOICE_2213,RE/MAX PREFERRED CHOICE,2019-07-31,
RE/MAX_PREFERRED_CHOICE_2214,RE/MAX PREFERRED CHOICE,2019-08-31,
RE/MAX_PREFERRED_CHOICE_2215,RE/MAX PREFERRED CHOICE,2019-09-30,
RE/MAX_PREFERRED_CHOICE_2216,RE/MAX PREFERRED CHOICE,2019-10-31,
RE/MAX_PREFERRED_CHOICE_2217,RE/MAX PREFERRED CHOICE,2019-11-30,
RE/MAX_PREFERRED_CHOICE_2218,RE/MAX PREFERRED CHOICE,2019-12-31,
RE/MAX_PREFERRED_CHOICE_2219,RE/MAX PREFERRED CHOICE,2018-01-31,
RE/MAX_PREFERRED_CHOICE_2220,RE/MAX PREFERRED CHOICE,2018-02-28,
RE/MAX_PREFERRED_CHOICE_2221,RE/MAX PREFERRED CHOICE,2018-03-31,
RE/MAX_PREFERRED_CHOICE_2222,RE/MAX PREFERRED CHOICE,2018-04-30,
RE/MAX_PREFERRED_CHOICE_2223,RE/MAX PREFERRED CHOICE,2018-05-31,
RE/MAX_PREFERRED_CHOICE_2224,RE/MAX PREFERRED CHOICE,2018-06-30,
RE/MAX_PREFERRED_CHOICE_2225,RE/MAX PREFERRED CHOICE,2018-07-31,
RE/MAX_PREFERRED_CHOICE_2226,RE/MAX PREFERRED CHOICE,2018-08-31,
RE/MAX_PREFERRED_CHOICE_2227,RE/MAX PREFERRED CHOICE,2018-09-30,
RE/MAX_PREFERRED_CHOICE_2228,RE/MAX PREFERRED CHOICE,2018-10-31,
RE/MAX_PREFERRED_CHOICE_2229,RE/MAX PREFERRED CHOICE,2018-11-30,
RE/MAX_PREFERRED_CHOICE_2230,RE/MAX PREFERRED CHOICE,2018-12-31,
RE/MAX_PREFERRED_CHOICE_2231,RE/MAX PREFERRED CHOICE,2017-01-31,
Mozaic_Realty_Group_2232,Mozaic Realty Group,2024-01-31,35.0
Mozaic_Realty_Group_2233,Mozaic Realty Group,2024-02-29,38.0
Mozaic_Realty_Group_2234,Mozaic Realty Group,2024-03-31,38.0
Mozaic_Realty_Group_2235,Mozaic Realty Group,2024-04-30,38.0
Mozaic_Realty_Group_2236,Mozaic Realty Group,2024-05-31,36.0
Mozaic_Realty_Group_2237,Mozaic Realty Group,2024-06-30,36.0
Mozaic_Realty_Group_2238,Mozaic Realty Group,2024-07-31,36.0
Mozaic_Realty_Group_2239,Mozaic Realty Group,2024-08-31,37.0
Mozaic_Realty_Group_2240,Mozaic Realty Group,2024-09-30,37.0
Mozaic_Realty_Group_2241,Mozaic Realty Group,2024-10-31,37.0
Mozaic_Realty_Group_2242,Mozaic Realty Group,2024-11-30,34.0
Mozaic_Realty_Group_2243,Mozaic Realty Group,2024-12-31,33.0
Mozaic_Realty_Group_2244,Mozaic Realty Group,2023-01-31,32.0
Mozaic_Realty_Group_2245,Mozaic Realty Group,2023-02-28,32.0
Mozaic_Realty_Group_2246,Mozaic Realty Group,2023-03-31,33.0
Mozaic_Realty_Group_2247,Mozaic Realty Group,2023-04-30,33.0
Mozaic_Realty_Group_2248,Mozaic Realty Group,2023-05-31,36.0
Mozaic_Realty_Group_2249,Mozaic Realty Group,2023-06-30,35.0
Mozaic_Realty_Group_2250,Mozaic Realty Group,2023-07-31,34.0
Mozaic_Realty_Group_2251,Mozaic Realty Group,2023-08-31,32.0
Mozaic_Realty_Group_2252,Mozaic Realty Group,2023-09-30,32.0
Mozaic_Realty_Group_2253,Mozaic Realty Group,2023-10-31,33.0
Mozaic_Realty_Group_2254,Mozaic Realty Group,2023-11-30,32.0
Mozaic_Realty_Group_2255,Mozaic Realty Group,2023-12-31,32.0
Mozaic_Realty_Group_2256,Mozaic Realty Group,2022-01-31,32.0
Mozaic_Realty_Group_2257,Mozaic Realty Group,2022-02-28,30.0
Mozaic_Realty_Group_2258,Mozaic Realty Group,2022-03-31,29.0
Mozaic_Realty_Group_2259,Mozaic Realty Group,2022-04-30,30.0
Mozaic_Realty_Group_2260,Mozaic Realty Group,2022-05-31,30.0
Mozaic_Realty_Group_2261,Mozaic Realty Group,2022-06-30,31.0
Mozaic_Realty_Group_2262,Mozaic Realty Group,2022-07-31,28.0
Mozaic_Realty_Group_2263,Mozaic Realty Group,2022-08-31,29.0
Mozaic_Realty_Group_2264,Mozaic Realty Group,2022-09-30,32.0
Mozaic_Realty_Group_2265,Mozaic Realty Group,2022-10-31,31.0
Mozaic_Realty_Group_2266,Mozaic Realty Group,2022-11-30,31.0
Mozaic_Realty_Group_2267,Mozaic Realty Group,2022-12-31,30.0
Mozaic_Realty_Group_2268,Mozaic Realty Group,2021-01-31,29.0
Mozaic_Realty_Group_2269,Mozaic Realty Group,2021-02-28,28.0
Mozaic_Realty_Group_2270,Mozaic Realty Group,2021-03-31,29.0
Mozaic_Realty_Group_2271,Mozaic Realty Group,2021-04-30,29.0
Mozaic_Realty_Group_2272,Mozaic Realty Group,2021-05-31,26.0
Mozaic_Realty_Group_2273,Mozaic Realty Group,2021-06-30,27.0
Mozaic_Realty_Group_2274,Mozaic Realty Group,2021-07-31,26.0
Mozaic_Realty_Group_2275,Mozaic Realty Group,2021-08-31,26.0
Mozaic_Realty_Group_2276,Mozaic Realty Group,2021-09-30,25.0
Mozaic_Realty_Group_2277,Mozaic Realty Group,2021-10-31,22.0
Mozaic_Realty_Group_2278,Mozaic Realty Group,2021-11-30,20.0
Mozaic_Realty_Group_2279,Mozaic Realty Group,2021-12-31,20.0
Mozaic_Realty_Group_2280,Mozaic Realty Group,2020-01-31,22.0
Mozaic_Realty_Group_2281,Mozaic Realty Group,2020-02-29,22.0
Mozaic_Realty_Group_2282,Mozaic Realty Group,2020-03-31,21.0
Mozaic_Realty_Group_2283,Mozaic Realty Group,2020-04-30,25.0
Mozaic_Realty_Group_2284,Mozaic Realty Group,2020-05-31,24.0
Mozaic_Realty_Group_2285,Mozaic Realty Group,2020-06-30,24.0
Mozaic_Realty_Group_2286,Mozaic Realty Group,2020-07-31,24.0
Mozaic_Realty_Group_2287,Mozaic Realty Group,2020-08-31,24.0
Mozaic_Realty_Group_2288,Mozaic Realty Group,2020-09-30,25.0
Mozaic_Realty_Group_2289,Mozaic Realty Group,2020-10-31,25.0
Mozaic_Realty_Group_2290,Mozaic Realty Group,2020-11-30,24.0
Mozaic_Realty_Group_2291,Mozaic Realty Group,2020-12-31,24.0
Mozaic_Realty_Group_2292,Mozaic Realty Group,2019-01-31,
Mozaic_Realty_Group_2293,Mozaic Realty Group,2019-02-28,
Mozaic_Realty_Group_2294,Mozaic Realty Group,2019-03-31,
Mozaic_Realty_Group_2295,Mozaic Realty Group,2019-04-30,
Mozaic_Realty_Group_2296,Mozaic Realty Group,2019-05-31,
Mozaic_Realty_Group_2297,Mozaic Realty Group,2019-06-30,
Mozaic_Realty_Group_2298,Mozaic Realty Group,2019-07-31,
Mozaic_Realty_Group_2299,Mozaic Realty Group,2019-08-31,
Mozaic_Realty_Group_2300,Mozaic Realty Group,2019-09-30,
Mozaic_Realty_Group_2301,Mozaic Realty Group,2019-10-31,
Mozaic_Realty_Group_2302,Mozaic Realty Group,2019-11-30,
Mozaic_Realty_Group_2303,Mozaic Realty Group,2019-12-31,
Mozaic_Realty_Group_2304,Mozaic Realty Group,2018-01-31,
Mozaic_Realty_Group_2305,Mozaic Realty Group,2018-02-28,
Mozaic_Realty_Group_2306,Mozaic Realty Group,2018-03-31,
Mozaic_Realty_Group_2307,Mozaic Realty Group,2018-04-30,
Mozaic_Realty_Group_2308,Mozaic Realty Group,2018-05-31,
Mozaic_Realty_Group_2309,Mozaic Realty Group,2018-06-30,
Mozaic_Realty_Group_2310,Mozaic Realty Group,2018-07-31,
Mozaic_Realty_Group_2311,Mozaic Realty Group,2018-08-31,
Mozaic_Realty_Group_2312,Mozaic Realty Group,2018-09-30,
Mozaic_Realty_Group_2313,Mozaic Realty Group,2018-10-31,
Mozaic_Realty_Group_2314,Mozaic Realty Group,2018-11-30,
Mozaic_Realty_Group_2315,Mozaic Realty Group,2018-12-31,
Mozaic_Realty_Group_2316,Mozaic Realty Group,2017-01-31,
REALTORS?_Association_of_Edmonton_2317,REALTORS? Association of Edmonton,2024-01-31,2.0
REALTORS?_Association_of_Edmonton_2318,REALTORS? Association of Edmonton,2024-02-29,1.0
REALTORS?_Association_of_Edmonton_2319,REALTORS? Association of Edmonton,2024-03-31,1.0
REALTORS?_Association_of_Edmonton_2320,REALTORS? Association of Edmonton,2024-04-30,1.0
REALTORS?_Association_of_Edmonton_2321,REALTORS? Association of Edmonton,2024-05-31,1.0
REALTORS?_Association_of_Edmonton_2322,REALTORS? Association of Edmonton,2024-06-30,1.0
REALTORS?_Association_of_Edmonton_2323,REALTORS? Association of Edmonton,2024-07-31,1.0
REALTORS?_Association_of_Edmonton_2324,REALTORS? Association of Edmonton,2024-08-31,1.0
REALTORS?_Association_of_Edmonton_2325,REALTORS? Association of Edmonton,2024-09-30,1.0
REALTORS?_Association_of_Edmonton_2326,REALTORS? Association of Edmonton,2024-10-31,1.0
REALTORS?_Association_of_Edmonton_2327,REALTORS? Association of Edmonton,2024-11-30,1.0
REALTORS?_Association_of_Edmonton_2328,REALTORS? Association of Edmonton,2024-12-31,1.0
REALTORS?_Association_of_Edmonton_2329,REALTORS? Association of Edmonton,2023-01-31,1.0
REALTORS?_Association_of_Edmonton_2330,REALTORS? Association of Edmonton,2023-02-28,1.0
REALTORS?_Association_of_Edmonton_2331,REALTORS? Association of Edmonton,2023-03-31,1.0
REALTORS?_Association_of_Edmonton_2332,REALTORS? Association of Edmonton,2023-04-30,0.0
REALTORS?_Association_of_Edmonton_2333,REALTORS? Association of Edmonton,2023-05-31,0.0
REALTORS?_Association_of_Edmonton_2334,REALTORS? Association of Edmonton,2023-06-30,0.0
REALTORS?_Association_of_Edmonton_2335,REALTORS? Association of Edmonton,2023-07-31,0.0
REALTORS?_Association_of_Edmonton_2336,REALTORS? Association of Edmonton,2023-08-31,0.0
REALTORS?_Association_of_Edmonton_2337,REALTORS? Association of Edmonton,2023-09-30,0.0
REALTORS?_Association_of_Edmonton_2338,REALTORS? Association of Edmonton,2023-10-31,0.0
REALTORS?_Association_of_Edmonton_2339,REALTORS? Association of Edmonton,2023-11-30,5.0
REALTORS?_Association_of_Edmonton_2340,REALTORS? Association of Edmonton,2023-12-31,23.0
REALTORS?_Association_of_Edmonton_2341,REALTORS? Association of Edmonton,2022-01-31,23.0
REALTORS?_Association_of_Edmonton_2342,REALTORS? Association of Edmonton,2022-02-28,24.0
REALTORS?_Association_of_Edmonton_2343,REALTORS? Association of Edmonton,2022-03-31,23.0
REALTORS?_Association_of_Edmonton_2344,REALTORS? Association of Edmonton,2022-04-30,23.0
REALTORS?_Association_of_Edmonton_2345,REALTORS? Association of Edmonton,2022-05-31,23.0
REALTORS?_Association_of_Edmonton_2346,REALTORS? Association of Edmonton,2022-06-30,23.0
REALTORS?_Association_of_Edmonton_2347,REALTORS? Association of Edmonton,2022-07-31,25.0
REALTORS?_Association_of_Edmonton_2348,REALTORS? Association of Edmonton,2022-08-31,26.0
REALTORS?_Association_of_Edmonton_2349,REALTORS? Association of Edmonton,2022-09-30,25.0
REALTORS?_Association_of_Edmonton_2350,REALTORS? Association of Edmonton,2022-10-31,24.0
REALTORS?_Association_of_Edmonton_2351,REALTORS? Association of Edmonton,2022-11-30,26.0
REALTORS?_Association_of_Edmonton_2352,REALTORS? Association of Edmonton,2022-12-31,27.0
REALTORS?_Association_of_Edmonton_2353,REALTORS? Association of Edmonton,2021-01-31,29.0
REALTORS?_Association_of_Edmonton_2354,REALTORS? Association of Edmonton,2021-02-28,29.0
REALTORS?_Association_of_Edmonton_2355,REALTORS? Association of Edmonton,2021-03-31,27.0
REALTORS?_Association_of_Edmonton_2356,REALTORS? Association of Edmonton,2021-04-30,26.0
REALTORS?_Association_of_Edmonton_2357,REALTORS? Association of Edmonton,2021-05-31,24.0
REALTORS?_Association_of_Edmonton_2358,REALTORS? Association of Edmonton,2021-06-30,23.0
REALTORS?_Association_of_Edmonton_2359,REALTORS? Association of Edmonton,2021-07-31,22.0
REALTORS?_Association_of_Edmonton_2360,REALTORS? Association of Edmonton,2021-08-31,21.0
REALTORS?_Association_of_Edmonton_2361,REALTORS? Association of Edmonton,2021-09-30,20.0
REALTORS?_Association_of_Edmonton_2362,REALTORS? Association of Edmonton,2021-10-31,21.0
REALTORS?_Association_of_Edmonton_2363,REALTORS? Association of Edmonton,2021-11-30,20.0
REALTORS?_Association_of_Edmonton_2364,REALTORS? Association of Edmonton,2021-12-31,20.0
REALTORS?_Association_of_Edmonton_2365,REALTORS? Association of Edmonton,2020-01-31,22.0
REALTORS?_Association_of_Edmonton_2366,REALTORS? Association of Edmonton,2020-02-29,23.0
REALTORS?_Association_of_Edmonton_2367,REALTORS? Association of Edmonton,2020-03-31,21.0
REALTORS?_Association_of_Edmonton_2368,REALTORS? Association of Edmonton,2020-04-30,20.0
REALTORS?_Association_of_Edmonton_2369,REALTORS? Association of Edmonton,2020-05-31,20.0
REALTORS?_Association_of_Edmonton_2370,REALTORS? Association of Edmonton,2020-06-30,20.0
REALTORS?_Association_of_Edmonton_2371,REALTORS? Association of Edmonton,2020-07-31,21.0
REALTORS?_Association_of_Edmonton_2372,REALTORS? Association of Edmonton,2020-08-31,21.0
REALTORS?_Association_of_Edmonton_2373,REALTORS? Association of Edmonton,2020-09-30,21.0
REALTORS?_Association_of_Edmonton_2374,REALTORS? Association of Edmonton,2020-10-31,21.0
REALTORS?_Association_of_Edmonton_2375,REALTORS? Association of Edmonton,2020-11-30,21.0
REALTORS?_Association_of_Edmonton_2376,REALTORS? Association of Edmonton,2020-12-31,22.0
REALTORS?_Association_of_Edmonton_2377,REALTORS? Association of Edmonton,2019-01-31,
REALTORS?_Association_of_Edmonton_2378,REALTORS? Association of Edmonton,2019-02-28,
REALTORS?_Association_of_Edmonton_2379,REALTORS? Association of Edmonton,2019-03-31,
REALTORS?_Association_of_Edmonton_2380,REALTORS? Association of Edmonton,2019-04-30,
REALTORS?_Association_of_Edmonton_2381,REALTORS? Association of Edmonton,2019-05-31,
REALTORS?_Association_of_Edmonton_2382,REALTORS? Association of Edmonton,2019-06-30,
REALTORS?_Association_of_Edmonton_2383,REALTORS? Association of Edmonton,2019-07-31,
REALTORS?_Association_of_Edmonton_2384,REALTORS? Association of Edmonton,2019-08-31,
REALTORS?_Association_of_Edmonton_2385,REALTORS? Association of Edmonton,2019-09-30,
REALTORS?_Association_of_Edmonton_2386,REALTORS? Association of Edmonton,2019-10-31,
REALTORS?_Association_of_Edmonton_2387,REALTORS? Association of Edmonton,2019-11-30,
REALTORS?_Association_of_Edmonton_2388,REALTORS? Association of Edmonton,2019-12-31,
REALTORS?_Association_of_Edmonton_2389,REALTORS? Association of Edmonton,2018-01-31,
REALTORS?_Association_of_Edmonton_2390,REALTORS? Association of Edmonton,2018-02-28,
REALTORS?_Association_of_Edmonton_2391,REALTORS? Association of Edmonton,2018-03-31,
REALTORS?_Association_of_Edmonton_2392,REALTORS? Association of Edmonton,2018-04-30,
REALTORS?_Association_of_Edmonton_2393,REALTORS? Association of Edmonton,2018-05-31,
REALTORS?_Association_of_Edmonton_2394,REALTORS? Association of Edmonton,2018-06-30,
REALTORS?_Association_of_Edmonton_2395,REALTORS? Association of Edmonton,2018-07-31,
REALTORS?_Association_of_Edmonton_2396,REALTORS? Association of Edmonton,2018-08-31,
REALTORS?_Association_of_Edmonton_2397,REALTORS? Association of Edmonton,2018-09-30,
REALTORS?_Association_of_Edmonton_2398,REALTORS? Association of Edmonton,2018-10-31,
REALTORS?_Association_of_Edmonton_2399,REALTORS? Association of Edmonton,2018-11-30,
REALTORS?_Association_of_Edmonton_2400,REALTORS? Association of Edmonton,2018-12-31,
REALTORS?_Association_of_Edmonton_2401,REALTORS? Association of Edmonton,2017-01-31,
